block_id,iK,idF,K,F,F_hopf,dF_offset,ok,label,meanV,stdV,tstd,maxV,area_frac,npeaks,seconds
0,0,52,0.006,0.001470656718890462,0.0005546567188904616,0.000916,1,2,0.1890797872064424,5.382392253660439e-16,5.551115123125783e-17,0.189079787206444,1,2370,10.1925
0,0,53,0.006,0.001503656718890462,0.0005546567188904616,0.0009490000000000001,1,2,0.1925819813983592,7.307421616088555e-16,1.110223024625157e-16,0.1925819813983606,1,2130,10.1766
0,0,54,0.006,0.001536656718890462,0.0005546567188904616,0.0009820000000000002,1,2,0.1960530692699201,7.633290952126094e-16,1.110223024625157e-16,0.1960530692699213,1,1956,10.1788
0,0,55,0.006,0.001569656718890462,0.0005546567188904616,0.001015,1,2,0.1994934668263254,7.784489473594039e-16,2.775557561562891e-17,0.1994934668263267,1,3290,10.1864
0,0,56,0.006,0.001602656718890462,0.0005546567188904616,0.001048,1,2,0.2029035820545731,7.748680687002003e-16,1.110223024625157e-16,0.2029035820545741,1,3978,10.1703
0,0,57,0.006,0.001635656718890462,0.0005546567188904616,0.001081,1,2,0.2062838151807999,7.794475305091692e-16,8.326672684688674e-17,0.2062838151808007,1,4618,10.1842
0,0,58,0.006,0.001668656718890462,0.0005546567188904616,0.001114,1,2,0.2096345589105306,7.354077424749209e-16,0,0.2096345589105313,1,5460,10.1419
0,0,59,0.006,0.001701656718890462,0.0005546567188904616,0.001147,1,2,0.2129561986538317,1.496568694837079e-16,1.110223024625157e-16,0.2129561986538318,1,6516,10.2103
0,0,60,0.006,0.001734656718890462,0.0005546567188904616,0.00118,1,2,0.2162491127370593,6.717308053160855e-17,2.775557561562891e-17,0.2162491127370594,1,7578,10.2151
0,0,61,0.006,0.001767656718890462,0.0005546567188904616,0.001213,1,2,0.219513672602651,4.413049240337539e-17,0,0.2195136726026511,1,8912,10.1695
0,0,62,0.006,0.001800656718890462,0.0005546567188904616,0.001246,1,2,0.2227502429981842,6.53795530404637e-17,1.110223024625157e-16,0.2227502429981842,1,8582,10.1715
0,0,63,0.006,0.001833656718890462,0.0005546567188904616,0.001279,1,2,0.2259591821557683,1.05166165356715e-16,0,0.2259591821557685,1,8114,10.1633
0,0,64,0.006,0.001866656718890462,0.0005546567188904616,0.001312,1,2,0.2291408419626833,5.823117118250279e-17,1.110223024625157e-16,0.2291408419626834,1,8176,10.159
0,0,65,0.006,0.001899656718890462,0.0005546567188904616,0.001345,1,2,0.2322955681240542,6.407391313047287e-17,0,0.2322955681240543,1,7428,10.1509
0,0,66,0.006,0.001932656718890462,0.0005546567188904616,0.001378,1,2,0.2354237003182563,8.252885998077625e-17,1.110223024625157e-16,0.2354237003182564,1,7830,10.1912
0,0,67,0.006,0.001965656718890462,0.0005546567188904616,0.001411,1,2,0.23852557234565,7.359154165810707e-17,2.775557561562891e-17,0.23852557234565,1,7460,10.1709
0,0,68,0.006,0.001998656718890462,0.0005546567188904616,0.001444,1,2,0.2416015122711767,1.039482436599587e-16,2.775557561562891e-17,0.2416015122711767,1,8126,10.188
0,0,69,0.006,0.002031656718890462,0.0005546567188904616,0.001477,1,2,0.2446518425612826,6.372066027557268e-17,8.326672684688674e-17,0.2446518425612826,1,7624,10.1511
0,0,70,0.006,0.002064656718890462,0.0005546567188904616,0.00151,1,2,0.2476768802155817,1.078667517301938e-16,2.775557561562891e-17,0.2476768802155819,1,8378,10.1918
0,0,71,0.006,0.002097656718890462,0.0005546567188904616,0.001543,1,2,0.2506769368936272,1.351511292640933e-16,5.551115123125783e-17,0.2506769368936274,1,7602,10.1915
0,0,72,0.006,0.002130656718890462,0.0005546567188904616,0.001576,1,2,0.2536523190371103,1.313797792081607e-16,0,0.2536523190371105,1,7470,10.1648
0,0,73,0.006,0.002163656718890462,0.0005546567188904616,0.001609,1,2,0.2566033279877966,9.845368643632996e-17,1.110223024625157e-16,0.2566033279877967,1,7912,10.159
0,0,74,0.006,0.002196656718890462,0.0005546567188904616,0.001642,1,2,0.2595302601014414,6.88024834501508e-17,0,0.2595302601014415,1,8260,10.1617
0,0,75,0.006,0.002229656718890462,0.0005546567188904616,0.001675,1,2,0.2624334068579359,3.896867001259406e-17,1.110223024625157e-16,0.262433406857936,1,9120,10.1465
0,0,76,0.006,0.002262656718890462,0.0005546567188904616,0.001708,1,2,0.2653130549678938,1.01774817435853e-16,1.110223024625157e-16,0.265313054967894,1,7278,10.1438
0,0,77,0.006,0.002295656718890462,0.0005546567188904616,0.001741,1,2,0.2681694864758715,8.20626814133086e-17,0,0.2681694864758716,1,7684,10.1738
0,0,78,0.006,0.002328656718890462,0.0005546567188904616,0.001774,1,2,0.2710029788604036,8.996574985562017e-17,0,0.2710029788604037,1,7582,10.1551
0,0,79,0.006,0.002361656718890462,0.0005546567188904616,0.001807,1,2,0.273813805131011,1.356177302040978e-16,5.551115123125783e-17,0.2738138051310112,1,6702,10.1552
0,0,80,0.006,0.002394656718890462,0.0005546567188904616,0.00184,1,2,0.2766022339223332,1.146436314763306e-16,0,0.2766022339223334,1,6944,10.1277
0,0,81,0.006,0.002427656718890462,0.0005546567188904616,0.001873,1,2,0.2793685295855206,1.0871685716349e-16,1.110223024625157e-16,0.2793685295855207,1,7196,10.1712
0,0,82,0.006,0.002460656718890462,0.0005546567188904616,0.001906,1,2,0.2821129522770116,9.559851906019184e-17,1.110223024625157e-16,0.2821129522770116,1,7984,10.1474
0,0,83,0.006,0.002493656718890462,0.0005546567188904616,0.001939,1,2,0.284835758044813,7.337557957613286e-17,5.551115123125783e-17,0.2848357580448131,1,8054,10.135
0,0,84,0.006,0.002526656718890462,0.0005546567188904616,0.001972,1,2,0.2875371989123903,9.166234198505938e-17,5.551115123125783e-17,0.2875371989123904,1,7898,10.1784
0,0,85,0.006,0.002559656718890462,0.0005546567188904616,0.002005,1,2,0.2902175229602676,8.169008642487775e-17,5.551115123125783e-17,0.2902175229602677,1,7984,10.168
0,0,86,0.006,0.002592656718890462,0.0005546567188904616,0.002038,1,2,0.2928769744054327,8.986979367274809e-17,5.551115123125783e-17,0.2928769744054328,1,7362,10.1502
0,0,87,0.006,0.002625656718890462,0.0005546567188904616,0.002071,1,2,0.2955157936786328,8.954346176283861e-17,5.551115123125783e-17,0.2955157936786329,1,8608,10.165
0,0,88,0.006,0.002658656718890462,0.0005546567188904616,0.002104,1,2,0.2981342174996437,4.511796664322909e-17,1.110223024625157e-16,0.2981342174996437,1,8420,10.1577
0,0,89,0.006,0.002691656718890462,0.0005546567188904616,0.002137,1,2,0.300732478950589,3.375698786170117e-17,1.110223024625157e-16,0.3007324789505891,1,8740,10.1811
0,0,90,0.006,0.002724656718890462,0.0005546567188904616,0.00217,1,2,0.3033108075473804,1.681905437982758e-17,5.551115123125783e-17,0.3033108075473804,1,9206,10.1443
0,0,91,0.006,0.002757656718890462,0.0005546567188904616,0.002203,1,2,0.3058694293093493,9.134578789117105e-17,1.110223024625157e-16,0.3058694293093495,1,8134,10.1843
0,0,92,0.006,0.002790656718890462,0.0005546567188904616,0.002236,1,2,0.3084085668271312,6.967036498711657e-17,5.551115123125783e-17,0.3084085668271314,1,8100,10.1282
0,0,93,0.006,0.002823656718890462,0.0005546567188904616,0.002269,1,2,0.3109284393288655,7.351822764409068e-17,0,0.3109284393288656,1,8368,10.1408
