K,F,F_Hopf,DeltaF_Ffront_minus_FHopf,iK
0.02810857142857143,0.0077170150987997295,0.0076095150987997295,0.00010749999999999996,292
0.02818428571428572,0.007755427149461775,0.007647927149461775,0.00010749999999999996,293
0.02826,0.0077939539685606095,0.0076864539685606095,0.00010749999999999996,294
0.02833571428571428,0.007865595833512339,0.007725095833512351,0.00014049999999998786,295
0.02841142857142857,0.007904353023466093,0.0077638530234660705,0.00014050000000002255,296
0.02848714285714286,0.007943225819315433,0.007802725819315438,0.0001404999999999948,297
0.02856285714285714,0.00798221450371011,0.007841714503710108,0.00014050000000000173,298
0.02863857142857143,0.008021319361067501,0.0078808193610675,0.00014050000000000173,299
0.02871428571428571,0.008060540677584757,0.007920040677584762,0.0001404999999999948,300
0.02879,0.00809987874125051,0.007959378741250502,0.00014050000000000867,301
0.02886571428571429,0.00813933384185718,0.007998833841857178,0.00014050000000000173,302
0.02894142857142857,0.008178906271013114,0.008038406271013113,0.00014050000000000173,303
0.02901714285714286,0.00821859632215504,0.008078096322155039,0.00014050000000000173,304
0.02909285714285714,0.008258404290560545,0.00811790429056053,0.0001405000000000156,305
0.02916857142857143,0.00829833047336076,0.008157830473360772,0.00014049999999998786,306
0.02924428571428572,0.008338375169553214,0.008197875169553205,0.00014050000000000867,307
0.02932,0.008378538680014709,0.008238038680014707,0.00014050000000000173,308
