mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
220,8,14,0.25412414946623468,0.064579083341937182,-1,-1,1,0,0,-0.11067300212824441,-0.010332653334709944,0.10034034879353446,0,2
220,8,14,0.25412414946623468,0.064579083341937182,-1,-1,3,1,1,-0.057367932663975232,0.068390883275839448,0.12575881593981469,0,0
221,14,8,0.25412414946623468,0.064579083341937182,1,1,1,0,1,-0.20147242498619472,0.11720575317529497,0.31867817816148969,0,0
221,14,8,0.25412414946623468,0.064579083341937182,1,1,3,1,1,-1.0153655532695736,0.068390883275839448,1.0837564365454131,0,0
221,14,8,0.25412414946623468,0.064579083341937182,1,-1,1,0,2,-1.0101332014033217,0.0041575097442814353,1.0142907111476032,0,0
221,14,8,0.25412414946623468,0.064579083341937182,1,-1,3,1,1,-1.0153655532695736,0.068390883275839448,1.0837564365454131,0,0
221,14,8,0.25412414946623468,0.064579083341937182,-1,1,1,0,1,-0.0051129577547465686,0.11720575317529497,0.12231871093004154,0,0
221,14,8,0.25412414946623468,0.064579083341937182,-1,1,3,1,1,-0.057367932663975232,0.068390883275839448,0.12575881593981469,0,0
221,14,8,0.25412414946623468,0.064579083341937182,-1,-1,1,0,0,-0.11067300212824441,-0.010332653334709944,0.10034034879353446,0,2
221,14,8,0.25412414946623468,0.064579083341937182,-1,-1,3,1,1,-0.057367932663975232,0.068390883275839448,0.12575881593981469,0,0
222,6,15,0.25451869037317121,0.064779763749274188,1,1,1,0,1,-0.2011817506566205,0.11718896926353692,0.31837071992015742,0,0
222,6,15,0.25451869037317121,0.064779763749274188,1,1,3,1,1,-1.0154137165673345,0.068342719978078573,1.0837564365454131,0,0
222,6,15,0.25451869037317121,0.064779763749274188,1,-1,1,0,2,-1.0101653123890757,0.0041286458270100327,1.0142939582160857,0,0
222,6,15,0.25451869037317121,0.064779763749274188,1,-1,3,1,1,-1.0154137165673345,0.068342719978078573,1.0837564365454131,0,0
222,6,15,0.25451869037317121,0.064779763749274188,-1,1,1,0,1,-0.0051290121873335311,0.11718896926353692,0.12231798145087044,0,0
222,6,15,0.25451869037317121,0.064779763749274188,-1,1,3,1,1,-0.057416095961736115,0.068342719978078573,0.12575881593981469,0,0
222,6,15,0.25451869037317121,0.064779763749274188,-1,-1,1,0,0,-0.11070613838737281,-0.010364762199883866,0.10034137618748895,0,2
222,6,15,0.25451869037317121,0.064779763749274188,-1,-1,3,1,1,-0.057416095961736115,0.068342719978078573,0.12575881593981469,0,0
223,15,6,0.25451869037317121,0.064779763749274188,1,1,1,0,1,-0.2011817506566205,0.11718896926353692,0.31837071992015742,0,0
223,15,6,0.25451869037317121,0.064779763749274188,1,1,3,1,1,-1.0154137165673345,0.068342719978078573,1.0837564365454131,0,0
223,15,6,0.25451869037317121,0.064779763749274188,1,-1,1,0,2,-1.0101653123890757,0.0041286458270100327,1.0142939582160857,0,0
223,15,6,0.25451869037317121,0.064779763749274188,1,-1,3,1,1,-1.0154137165673345,0.068342719978078573,1.0837564365454131,0,0
223,15,6,0.25451869037317121,0.064779763749274188,-1,1,1,0,1,-0.0051290121873335311,0.11718896926353692,0.12231798145087044,0,0
223,15,6,0.25451869037317121,0.064779763749274188,-1,1,3,1,1,-0.057416095961736115,0.068342719978078573,0.12575881593981469,0,0
223,15,6,0.25451869037317121,0.064779763749274188,-1,-1,1,0,0,-0.11070613838737281,-0.010364762199883866,0.10034137618748895,0,2
223,15,6,0.25451869037317121,0.064779763749274188,-1,-1,3,1,1,-0.057416095961736115,0.068342719978078573,0.12575881593981469,0,0
224,3,16,0.25633182641665542,0.065706005234098364,1,1,1,0,1,-0.2012928996347994,0.11711151459177134,0.31840441422657073,0,0
