mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,curve_id,hopf_branch_id,is_success,n_points,K_min,K_max,K_span,F_intersection_min,F_intersection_max,F_intersection_span,mean_DeltaF,std_DeltaF,mean_abs_DeltaF,median_abs_DeltaF,p95_abs_DeltaF,rms_DeltaF,max_abs_DeltaF,K_at_max_abs_DeltaF,F_intersection_at_max_abs_DeltaF,F_Hopf_at_max_abs_DeltaF,DeltaF_at_max_abs_DeltaF,touch_Kmin,touch_Kmax,touch_Fmin,touch_Fmax,edge_fraction,complex_fraction,det_min,det_max,mean_abs_imag_lambda,min_abs_imag_lambda,rad_real_max
203,4,15,0.24454165757289556,0.059800622288499306,1,-1,1,0,2,-1,1,1336,0.024324332437522328,0.059615872031557215,0.035291539594034887,0.0039309646844978468,0.039411849853182725,0.035480885168684875,0.00326159001046294,0.00088082166678649044,0.00326159001046294,0.0032126141057730994,0.004735079195788177,0.0033784339870762859,0.0053872251922706116,0.057342845641410456,0.032421614409606406,0.037808839601877017,0.0053872251922706116,0,0,0,0,0,0.55922980326496441,-1.0672052142634146e-05,0.00062073951062647755,0.0097248707530214907,0,0.00011052653594875453
203,4,15,0.24454165757289556,0.059800622288499306,1,-1,1,0,3,-1,0,9,0.059617519969413085,0.059668771590276462,5.1251620863376757e-05,0.03942018080782151,0.039580220506774774,0.00016003969895326403,0.0044580831571547404,7.2380903871423829e-05,0.0044580831571547404,0.0044147381638794947,0.0045529008950944017,0.0044586707022779811,0.0045534115070916328,0.059668771590276462,0.039426284189459641,0.043979695696551274,0.0045534115070916328,0,0,0,0,0,1,7.4753214337775089e-06,8.190802911589889e-05,0.0063615355867566257,0.0027073527723914946,-2.931903613670365e-05
203,4,15,0.24454165757289556,0.059800622288499306,1,-1,3,1,1,-1,1,1233,0.023695797198132092,0.059963644533870347,0.036267847335738256,0.0036944114421104614,0.040560373582388259,0.036865962140277798,0.0031851425699194452,0.00078860724482611563,0.0031851425699194452,0.0031717966598493602,0.0043737610635331383,0.0032813159825450041,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.88713318284424381,-0.0076257499555366535,0.00062073951062647755,0.018293777345441919,0,0.024293350881134851
204,15,4,0.24454165757289556,0.059800622288499306,1,1,1,0,1,-1,1,1425,0.019799866577718477,0.061890123197871856,0.04209025662015338,0.0026897382931643102,0.051834556370913942,0.049144818077749633,0.003149338467383949,0.00082578001350039039,0.003149338467383949,0.0031676794558038075,0.0043596891487049805,0.0032558018079792551,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.53698835899361619,-3.7495831127867436e-05,0.00062073951062647755,0.0088942345267252337,0,0.0035502833545875629
204,15,4,0.24454165757289556,0.059800622288499306,1,1,3,1,1,-1,1,1233,0.023695797198132092,0.059963644533870347,0.036267847335738256,0.0036944114421104614,0.040560373582388259,0.036865962140277798,0.0031851425699194452,0.00078860724482611563,0.0031851425699194452,0.0031717966598493602,0.0043737610635331383,0.0032813159825450041,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.88713318284424381,-0.0076257499555366535,0.00062073951062647755,0.036074035841883928,0,0.024293350881134851
204,15,4,0.24454165757289556,0.059800622288499306,1,-1,1,0,1,-1,0,9,0.024152361462668023,0.024291648315449603,0.00013928685278158034,0.0038655996798516909,0.0039197758561651157,5.4176176313424761e-05,0.0019075039498221494,2.3236691912870897e-05,0.0019075039498221494,0.0018977138941707588,0.0019467014378053993,0.0019076454760877752,0.0019467708263194165,0.024291648315449603,0.003869246164109406,0.0058160169904288225,0.0019467708263194165,0,0,0,0,0,1,1.1611424652720805e-06,1.1702952443082957e-05,0.0025231134610221519,0.001062019494545443,-4.5115416271782338e-06
204,15,4,0.24454165757289556,0.059800622288499306,1,-1,1,0,2,-1,1,1336,0.024324332437522328,0.059615872031557215,0.035291539594034887,0.0039309646844978468,0.039411849853182725,0.035480885168684875,0.00326159001046294,0.00088082166678649044,0.00326159001046294,0.0032126141057730994,0.004735079195788177,0.0033784339870762859,0.0053872251922706116,0.057342845641410456,0.032421614409606406,0.037808839601877017,0.0053872251922706116,0,0,0,0,0,0.55922980326496441,-1.0672052142634146e-05,0.00062073951062647755,0.0097248707530214907,0,0.00011052653594875453
204,15,4,0.24454165757289556,0.059800622288499306,1,-1,1,0,3,-1,0,9,0.059617519969413085,0.059668771590276462,5.1251620863376757e-05,0.03942018080782151,0.039580220506774774,0.00016003969895326403,0.0044580831571547404,7.2380903871423829e-05,0.0044580831571547404,0.0044147381638794947,0.0045529008950944017,0.0044586707022779811,0.0045534115070916328,0.059668771590276462,0.039426284189459641,0.043979695696551274,0.0045534115070916328,0,0,0,0,0,1,7.4753214337775089e-06,8.190802911589889e-05,0.0063615355867566257,0.0027073527723914946,-2.931903613670365e-05
204,15,4,0.24454165757289556,0.059800622288499306,1,-1,3,1,1,-1,1,1233,0.023695797198132092,0.059963644533870347,0.036267847335738256,0.0036944114421104614,0.040560373582388259,0.036865962140277798,0.0031851425699194452,0.00078860724482611563,0.0031851425699194452,0.0031717966598493602,0.0043737610635331383,0.0032813159825450041,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.88713318284424381,-0.0076257499555366535,0.00062073951062647755,0.018293777345441919,0,0.024293350881134851
205,11,11,0.24527802722534706,0.060161310639558097,1,1,1,0,1,-1,1,1417,0.020066711140760505,0.061889327728484829,0.041822616587724321,0.0027561098891943376,0.051834556370913935,0.0490784464817196,0.0031678237617128132,0.00082590842029296328,0.0031678237617128132,0.0031863166512633295,0.0043773723226189498,0.0032737183910628502,0.0044111079399136374,0.059666444296197461,0.039561207845006427,0.043972315784920064,0.0044111079399136374,0,0,0,0,0,0.53418482344102181,-3.7066965180756797e-05,0.00061328689058773192,0.0087963147039106029,0,0.0035598451504438014
